date,nav_base,nav_kd_opt
2020-05-28,950061773.5916907,964547384.2862774
2020-05-29,950363051.1916907,965302594.5362774
2020-06-01,956086823.9916906,970228717.0362773
2020-06-02,964620792.6836509,978549066.613128
2020-06-03,978839017.0229757,993106664.8687667
2020-06-04,978352583.3714658,992739930.2324175
2020-06-05,976941561.5568229,991785893.7751336
2020-06-08,984253115.6657599,999510474.5675961
2020-06-09,984232544.5201485,999359759.7242156
2020-06-10,988081512.2633065,1004097216.0225232
2020-06-11,973874316.9335642,989923791.9072385
2020-06-12,964140927.8856769,980161427.4690326
2020-06-15,957397739.288641,973209299.2190326
2020-06-16,970156687.13429,986168032.7190326
2020-06-17,975049696.53429,990579373.9690326
2020-06-18,968357070.3342899,984329238.4690326
2020-06-19,963195007.23429,978468420.7190326
2020-06-22,966117606.8342899,980950511.4690326
2020-06-23,966931234.7342899,981686653.2190326
2020-06-24,968528198.2342899,983489875.0043917
2020-06-29,965569156.7101253,979792314.7543917
2020-06-30,970701133.9016175,984475449.8224275
2020-07-01,974829959.3016175,989479275.3224275
2020-07-02,980475609.2016176,995700563.8224275
2020-07-03,982134943.2016175,997564320.5724275
2020-07-06,997075975.1016176,1012467411.8224275
2020-07-07,993079360.8016176,1009047924.8224275
2020-07-08,994511524.3016175,1010529451.8224275
2020-07-09,990788760.0016176,1007882714.8224275
2020-07-10,987020889.5016174,1003660985.0724275
2020-07-13,985859664.1016176,1002986850.5724275
2020-07-14,987256917.8016176,1004720886.0724275
2020-07-15,991634714.9016175,1008664010.5724275
2020-07-16,985953119.0016176,1003220946.3224275
2020-07-17,989473639.5016176,1006679426.0724275
2020-07-20,989324492.0016176,1007069792.3224275
2020-07-21,997418242.8016175,1014823752.3224275
2020-07-22,998687466.7016175,1016696836.0724275
2020-07-23,996478246.2016175,1014650456.3224275
2020-07-24,988166639.3016175,1005480440.3224275
2020-07-27,985861869.2016176,1002244369.8224275
2020-07-28,989884650.7033268,1005996043.5724275
2020-07-29,993519970.140772,1010963302.8224275
2020-07-30,1000869395.1407719,1018287969.0724275
2020-07-31,999573846.740772,1016945347.5724275
2020-08-03,991919359.4407719,1008925623.5724275
2020-08-04,994769437.3407719,1012143715.3224275
2020-08-05,999972262.3407719,1016983681.5724275
2020-08-06,1010976840.9407719,1027646696.5724275
2020-08-07,1010021396.3907719,1026530324.9724275
2020-08-10,1008260235.6907719,1025240377.7224275
2020-08-11,1002424452.8407719,1019671249.0224274
2020-08-12,1000107355.7407718,1017067647.5224274
2020-08-13,1012751636.366372,1027711578.1504276
2020-08-14,1005653983.0958471,1020324120.765723
2020-08-17,1006547883.2958472,1021450429.365723
2020-08-18,1008974922.7958472,1023338491.465723
2020-08-19,1004439589.7458471,1019018083.3157231
2020-08-20,985056073.7958472,999401461.7157229
2020-08-21,994408549.4958471,1008913922.465723
2020-08-24,987962476.7958472,1002976433.265723
2020-08-25,989908364.7392418,1004549289.8193579
2020-08-26,992323738.679848,1006873550.8844135
2020-08-27,988506242.529848,1002881926.2344134
2020-08-28,988728172.179848,1003162191.6344134
2020-08-31,972347522.529848,987881966.6844134
2020-09-01,973092015.929848,988084593.7844135
2020-09-02,969722649.229848,984386075.9344134
2020-09-03,970287842.679848,984817942.6844134
2020-09-04,960873832.979848,975463040.6844134
2020-09-07,968577679.629848,982922415.8344134
2020-09-08,972862312.729848,986912413.6344135
2020-09-09,967835186.179848,982027949.0844134
2020-09-10,970819509.179848,984826501.9344134
2020-09-11,971861825.679848,985506861.1844134
2020-09-14,973421319.179848,987068767.5844134
2020-09-15,975540843.5595378,989121212.5344135
2020-09-16,978171763.1095377,992136132.9844134
2020-09-17,970460463.4095378,984320096.6344135
2020-09-18,974641362.9595377,987771214.0344135
2020-09-21,965078746.7595378,978231618.4344134
2020-09-22,955855084.0095378,968529455.2344135
2020-09-23,949736200.7595378,961806938.4844134
2020-09-24,928251988.9595377,940583980.1344135
2020-09-25,940000458.7095377,952474787.4344134
2020-09-28,953681580.6595378,966786102.1344135
2020-09-29,951916220.6595378,965029536.4844134
2020-09-30,950045234.6095377,963307856.7844135
2020-10-05,953455274.2095377,966470348.1844134
2020-10-06,961387436.9095378,974413471.7344134
2020-10-07,958028216.7595378,971390421.4844135
2020-10-08,960506660.3595377,974082307.1844134
2020-10-12,962936016.8095378,976993061.1344135
2020-10-13,954336803.7095377,969076266.3844135
2020-10-14,952816840.6595378,967165039.5344135
2020-10-15,947758904.5095378,961567280.5344135
2020-10-16,943570934.3595377,957469130.2844135
2020-10-19,946086534.4095378,960290269.9344134
2020-10-20,944441634.3095378,958332190.6344134
2020-10-21,940999464.2595378,955172419.6844134
2020-10-22,947175907.4595377,961369362.4344134
2020-10-23,945371484.3595377,959456030.2844135
2020-10-26,949512873.9595377,963428721.6844134
2020-10-27,946705500.9595377,960540168.8344134
2020-10-28,945526257.3595377,959167983.1344134
2020-10-29,936042934.7095377,949932933.5844134
2020-10-30,933371484.457398,947445207.8344134
2020-11-02,946038123.8573982,960329414.8844134
2020-11-03,951901113.5073981,966271945.9344134
2020-11-04,952142403.4073981,966601600.9844134
2020-11-05,959270290.207398,974046529.4344134
2020-11-06,962156212.2222377,977185739.4731948
2020-11-09,973924031.8541155,988597075.6374815
2020-11-10,980837891.7541156,995629586.2374815
2020-11-11,1001983871.0541155,1016666776.5874815
2020-11-12,988903076.1653091,1003322358.6344262
2020-11-13,990401207.8222741,1005304429.2375839
2020-11-16,1001357180.4722741,1015959028.7875838
2020-11-17,1002433636.9722741,1017038922.3875839
2020-11-18,1007955320.122274,1022777909.8375838
2020-11-19,1005693990.5222741,1020438734.0875839
2020-11-20,999965384.4222741,1015058133.4375838
2020-11-23,1003087147.4222741,1018509420.6375839
2020-11-24,994318391.3222741,1009428219.9875838
2020-11-25,992712354.3222741,1007747407.1875838
2020-11-26,997621037.3222741,1012396325.6875838
2020-11-27,992730447.7222741,1007352334.2875838
2020-11-30,983094590.622274,996592762.6062036
2020-12-01,989110077.7222741,1004171854.7062036
2020-12-02,988925567.6722741,1004370549.4062036
2020-12-03,986951101.0722741,1002491110.8562037
2020-12-04,993868900.6722741,1008897967.9062036
2020-12-07,990635217.622274,1005926059.7562037
2020-12-08,980922368.1722741,996317397.4062036
2020-12-09,977352502.2076491,992955887.0562036
2020-12-10,976072815.2076491,991721574.2562037
2020-12-11,981342794.9576491,998148068.9562036
2020-12-14,980709481.7576491,997183423.1562036
2020-12-15,974601955.2076491,990846858.6062037
2020-12-16,986309571.3576491,1002783464.5562036
2020-12-17,984574648.3076491,1001299172.0562037
2020-12-18,979198805.3576491,996584927.5562036
2020-12-21,991386728.407649,1007920698.3062036
2020-12-22,983011075.3076491,1000153569.2062036
2020-12-23,979952558.8076491,996925009.9562036
2020-12-24,982099775.3076491,998926069.2062036
2020-12-25,986812568.407649,1002979082.6562036
2020-12-28,991450028.407649,1007845598.3062036
2020-12-29,991136185.0076491,1007673021.2062036
2020-12-30,1009204410.9576491,1025510058.4562037
2020-12-31,1005501690.9576491,1022097827.1562036
2021-01-04,1005132894.7076491,1022065473.2062036
2021-01-05,1007032274.3576491,1023946488.6062036
2021-01-06,999188914.6076491,1015903646.9562036
2021-01-07,1007641584.8576491,1025008726.5062037
2021-01-08,1019065201.1076491,1036624211.7562037
2021-01-11,1021056912.3545367,1038716233.7170042
2021-01-12,1010429723.1545366,1028179300.4038193
2021-01-13,1017781349.6045367,1035157135.6538193
2021-01-14,1016334706.1545366,1033693168.9038193
2021-01-15,1006594452.9045366,1023587820.8538193
2021-01-18,1003746316.8045367,1020412851.5038193
2021-01-19,1007124871.7594924,1023767411.8538193
2021-01-20,993570515.8594924,1010124095.5538193
2021-01-21,998399572.3594924,1014902018.4484519
2021-01-22,989842318.6296451,1006682520.1061665
2021-01-25,991787298.4296452,1009428254.4561665
2021-01-26,986009925.1796452,1003126953.3561665
2021-01-27,984743365.1296451,1001957848.0561665
2021-01-28,977659688.5796452,994933783.5061666
2021-01-29,967169162.9296451,983920862.4061666
2021-02-01,975372749.0296451,993084231.7561665
2021-02-02,981103365.6296451,998912070.3061665
2021-02-03,986734921.6296451,1004156941.6561666
2021-02-04,985475208.6296451,1002864954.4561665
2021-02-05,988702881.8296452,1006271915.9061666
2021-02-17,1010371128.0296451,1027947958.4561665
2021-02-18,1012490004.5796452,1029452923.0061666
2021-02-19,1010564567.6296451,1027443649.8561665
2021-02-22,1009901867.5296451,1026546020.5561665
2021-02-23,1021697550.3296452,1038712054.7061665
2021-02-24,1019584403.8296452,1035882576.7561665
2021-02-25,1027047463.0796452,1044117367.9061666
2021-02-26,1013900800.7383949,1029846588.4561665
2021-03-02,1012520170.7391815,1030338368.5262492
2021-03-03,1021703736.8391815,1039145984.8262492
2021-03-04,1016653851.5964955,1033646676.5160491
2021-03-05,1013558825.8677957,1031230993.77321
2021-03-08,1013306256.3920965,1031541819.2264835
2021-03-09,1029362753.4894038,1048279942.4760981
2021-03-10,1029864866.5894039,1048995308.9760981
2021-03-11,1032431566.5894039,1051834708.9760981
2021-03-12,1033833893.6325403,1053096680.6406783
2021-03-15,1036115650.3325404,1056315582.8406783
2021-03-16,1046114760.0325403,1066475434.8406782
2021-03-17,1040852166.7825403,1061637402.4406781
2021-03-18,1039484563.3325404,1060475470.0406783
2021-03-19,1032903520.3825403,1052687879.5406781
2021-03-22,1031951013.7325404,1053079562.9906782
2021-03-23,1033167333.2325404,1054517393.7906783
2021-03-24,1034264343.2825403,1055543349.0906782
2021-03-25,1039925882.9325403,1061408530.1406783
2021-03-26,1041254295.9325403,1062837217.3406783
2021-03-29,1047294342.0825404,1069118091.9906782
2021-03-30,1052402422.1325403,1073666578.5906783
2021-03-31,1054221388.5825404,1075363098.1906781
2021-04-01,1054500775.4325403,1075396242.0406783
2021-04-06,1058227828.9825404,1079169503.7406783
2021-04-07,1060127789.0825404,1081009748.6906781
2021-04-08,1054267405.9825404,1074936750.8906782
2021-04-09,1049547833.7407532,1070223785.0042614
2021-04-12,1050888976.736583,1071633742.2652887
2021-04-13,1059782373.336583,1080179427.7652886
2021-04-14,1068007163.336583,1087624590.3652885
2021-04-15,1076416266.5865831,1095568588.4152884
2021-04-16,1079583039.7865832,1099135299.8652885
2021-04-19,1091850572.5865831,1111594484.0152886
2021-04-20,1097682902.486583,1116843001.6652884
2021-04-21,1087768586.486583,1107214064.6652884
2021-04-22,1089825701.6347344,1109189874.1964679
2021-04-23,1087632300.7373245,1106827989.631954
2021-04-26,1103810848.0174866,1122604271.2408278
2021-04-27,1084700037.9674866,1105823759.4408278
2021-04-28,1079086001.5174866,1100913708.540828
2021-04-29,1075935918.4174867,1098099410.7408278
2021-05-03,1061735588.4174867,1083991089.5408278
2021-05-04,1052786845.2674867,1074763836.4408278
2021-05-05,1053138342.2174866,1074675225.240828
2021-05-06,1067166721.8674867,1088249918.8908277
2021-05-07,1070725803.707602,1092637316.535006
2021-05-10,1081125526.507602,1103458385.0350063
2021-05-11,1060431094.107602,1082657043.8350062
2021-05-12,1021787296.2285393,1043526126.4570618
2021-05-13,1016708721.1574115,1038792419.7423648
2021-05-14,1028808538.8756154,1051131946.4046557
2021-05-17,1006650523.0824347,1028675244.6378943
2021-05-18,1031186744.4446445,1054016121.6756694
2021-05-19,1025805052.8213454,1049334105.6730279
2021-05-20,1024836779.7213454,1048401123.523028
2021-05-21,1035993958.8213454,1059694327.023028
2021-05-24,1031483325.6713455,1055498639.573028
2021-05-25,1035135292.4213455,1059517697.073028
2021-05-26,1037976012.4713454,1062077868.023028
2021-05-27,1041412859.3713455,1065874467.1730279
2021-05-28,1042474192.0213455,1067118904.1230279
2021-05-31,1046782325.1713455,1071276391.573028
2021-06-01,1047759891.8713455,1072171859.423028
2021-06-02,1053264224.9713454,1077724807.223028
2021-06-03,1051999931.4213455,1076132961.173028
2021-06-04,1048762298.4213455,1073297742.673028
2021-06-07,1046045471.7713455,1070948848.823028
2021-06-08,1050308000.6557207,1074929029.0799317
2021-06-09,1045232054.6057208,1069872933.7299321
2021-06-10,1050890981.1057208,1075414058.629932
2021-06-11,1047759999.047252,1072305435.3555781
2021-06-15,1048159061.7191794,1072366207.2732669
2021-06-16,1051825731.3725474,1076276741.4625435
2021-06-17,1047106604.8725474,1071779516.5625434
2021-06-18,1039428439.9738113,1064098636.688968
2021-06-21,1035365632.0229185,1059887811.2884631
2021-06-22,1039166414.9229184,1063120950.4884629
2021-06-23,1044678531.5729184,1069187778.688463
2021-06-24,1044708498.0229185,1068646048.288463
2021-06-25,1052506397.6229184,1076538505.338463
2021-06-28,1054565380.7729185,1078139392.7884629
2021-06-29,1048485631.7986932,1072262893.5180954
2021-06-30,1052892533.1495485,1077243317.547076
2021-07-01,1047343006.4495485,1071419384.047076
2021-07-02,1045257189.8995484,1069279885.1470759
2021-07-05,1051296986.0495485,1075537959.7970757
2021-07-06,1058406989.0495485,1082010959.597076
2021-07-07,1057650965.2641978,1081013122.2666228
2021-07-08,1057570708.8141978,1081004518.3166227
2021-07-09,1059847731.9141978,1083409350.4666226
2021-07-12,1064040002.58882,1086901103.5873168
2021-07-13,1073375587.5406127,1095904302.0592747
2021-07-14,1071760966.2448614,1094599452.6530392
2021-07-15,1073298609.2185588,1095737741.0742388
2021-07-16,1077123617.2318904,1099569838.7576396
2021-07-19,1080426287.2818904,1102741859.7076395
2021-07-20,1072129387.5318904,1094104433.7076395
2021-07-21,1076329616.576391,1098261948.2774165
2021-07-22,1089086110.9879608,1110425225.5022242
2021-07-23,1088988874.0540512,1110423192.2274783
2021-07-26,1084121697.4040513,1105498598.3774784
2021-07-27,1086536893.7074249,1107882217.929235
2021-07-28,1083950633.607425,1105217672.9792352
2021-07-29,1089252003.707425,1110544583.579235
2021-07-30,1082893460.557425,1104375630.4792347
2021-08-02,1090704883.257425,1111795369.679235
2021-08-03,1091986289.807425,1113272702.929235
2021-08-04,1094661023.1409564,1115895567.1079457
2021-08-05,1100442272.7409563,1121429724.1579459
2021-08-06,1100394366.1409564,1121321401.2579458
2021-08-09,1102025713.1909564,1122899569.3579457
2021-08-10,1097341786.6409564,1118212854.8079457
2021-08-11,1102701436.2409563,1123303611.8579457
2021-08-12,1096455373.2409563,1116104414.6579459
2021-08-13,1095035477.2409563,1115391108.9579458
2021-08-16,1091226187.6409564,1111713267.557946
2021-08-17,1099700480.7909565,1120495720.6579459
2021-08-18,1099797224.2909565,1120604027.0579457
2021-08-19,1088247561.1409564,1109264542.6579459
2021-08-20,1092432644.1409564,1113352811.1579459
2021-08-23,1086176747.3209562,1106893873.1579456
2021-08-24,1099619851.3852286,1120034105.4837258
2021-08-25,1103548860.8352287,1123835549.5337257
2021-08-26,1105754164.7852285,1126129706.233726
2021-08-27,1128978622.6352286,1149291104.633726
2021-08-30,1142961210.9852285,1163645793.983726
2021-08-31,1153970291.0852284,1174764537.9837258
2021-09-01,1140287454.5352285,1161352934.783726
2021-09-02,1138074559.7852285,1158209677.133726
2021-09-03,1153288161.900457,1173552710.0390894
2021-09-06,1152984647.250457,1173015018.1390893
2021-09-07,1150356041.4620066,1170303015.1337597
2021-09-08,1150247603.0620067,1170240888.7837596
2021-09-09,1144444254.0620067,1164191560.1337597
2021-09-10,1151906006.0120065,1171688975.9337597
2021-09-13,1154367590.1120067,1173848514.2337596
2021-09-14,1159742825.0120065,1179347185.8837597
2021-09-15,1156321674.3620067,1175789447.2837598
2021-09-16,1165544681.0120068,1184557098.0287597
2021-09-17,1161747211.9120066,1180387569.5787597
2021-09-22,1146760439.689044,1165823218.3772001
2021-09-23,1160882856.839044,1179894720.9272003
2021-09-24,1165771003.4390442,1184690488.6772003
2021-09-27,1165288936.2390442,1184170399.7772002
2021-09-28,1161489947.489044,1180563693.8772004
2021-09-29,1153593031.389044,1172403588.6772003
2021-09-30,1155412727.9537513,1174117075.487145
2021-10-01,1148614502.7033682,1167479281.351012
2021-10-04,1147210860.3033683,1166296551.701012
2021-10-05,1142490196.0452461,1161633340.6824086
2021-10-06,1147946897.7519433,1167107273.0824203
2021-10-07,1153358964.584611,1172591448.9641666
2021-10-08,1146624694.284611,1165918421.6377091
2021-10-12,1146096717.3351495,1165771335.8495517
2021-10-13,1146221421.0887272,1165860884.4207225
2021-10-14,1141529588.6990874,1160964894.0528069
2021-10-15,1149064360.4419968,1168533953.498308
2021-10-18,1155340524.241997,1175016990.2014165
2021-10-19,1152596949.3413143,1171794211.6411705
2021-10-20,1156673571.2210824,1176062655.3296793
2021-10-21,1156422077.7898612,1175845732.758117
2021-10-22,1156098769.6141415,1175687535.8014863
2021-10-25,1157811284.2090042,1177439490.1462708
2021-10-26,1165965786.4533112,1185986936.8333175
2021-10-27,1159450186.637301,1179661301.2833176
2021-10-28,1161377545.4450321,1181553420.5333173
2021-10-29,1159671945.1950321,1179970679.0333176
2021-11-01,1159251821.7450323,1179419594.9833176
2021-11-02,1162663835.545032,1182560393.4501321
2021-11-03,1161697902.495032,1181878040.850132
2021-11-04,1158636503.5950322,1179043224.5501323
2021-11-05,1162914793.6950321,1183755255.6501322
2021-11-08,1164380941.4460416,1185005507.7014074
2021-11-09,1167383843.1512787,1188161694.4694312
2021-11-10,1175641115.882347,1196499602.1802316
2021-11-11,1170056341.232347,1190790053.2802315
2021-11-12,1180527491.732347,1201037708.7802315
2021-11-15,1187343971.3823469,1207708779.1302314
2021-11-16,1191954417.732347,1212588555.3802316
2021-11-17,1198117735.7323472,1218581500.1302316
2021-11-18,1206629023.782347,1227677774.1802316
2021-11-19,1195802623.282347,1217269718.6802316
2021-11-22,1189344474.5779557,1210190921.901861
2021-11-23,1183187327.7279558,1204113212.651861
2021-11-24,1186853375.6779559,1208048405.601861
2021-11-25,1189954323.627956,1211307198.551861
2021-11-26,1172442049.4279559,1193311467.5018609
2021-11-29,1168341207.2970774,1189303084.9314477
2021-11-30,1161080893.8267355,1182872981.6409624
2021-12-01,1177245627.1267357,1198468970.7409625
2021-12-02,1177294525.3767357,1198822914.0409625
2021-12-03,1178109032.6767356,1199439734.0409625
2021-12-06,1185686289.4267356,1207470362.1909626
2021-12-07,1193838683.7267356,1216254281.3909624
2021-12-08,1198639451.4267356,1221013553.2909625
2021-12-09,1203316386.3267357,1225635714.0909624
2021-12-10,1206003233.2267356,1228880732.1909626
2021-12-13,1206225815.4767356,1228789751.4409626
2021-12-14,1201245586.7767355,1223714354.4409626
2021-12-15,1194036204.8267357,1216530335.5409625
2021-12-16,1198296729.8767357,1221404186.2909625
2021-12-17,1208539790.2767355,1231782510.6909626
2021-12-20,1201290762.6767356,1224934297.3909624
2021-12-21,1203736367.1267354,1226928426.9909623
2021-12-22,1201030484.0767357,1224182024.3909626
2021-12-23,1203876373.6267357,1226653363.6409624
2021-12-24,1204053664.2767355,1226867736.5909624
2021-12-27,1205569587.7267356,1228555720.6409624
2021-12-28,1213570334.8267355,1236235521.3909624
2021-12-29,1217846830.4624677,1240422241.869299
2021-12-30,1215326790.3624678,1237894910.769299
2022-01-03,1208073194.3124678,1230646984.869299
2022-01-04,1213295895.793131,1236196414.7608008
2022-01-05,1216626320.3172052,1239309545.342124
2022-01-06,1222856193.5089219,1245996224.9421241
2022-01-07,1234563952.808922,1257421265.6421242
2022-01-10,1250004547.708922,1272053098.992124
2022-01-11,1264649581.6589217,1287659708.9421241
2022-01-12,1271284728.5089219,1294072518.1921241
2022-01-13,1287968729.0089219,1311576073.6921241
2022-01-14,1281098129.71206,1304233408.592124
2022-01-17,1277246274.7120597,1299781987.142124
2022-01-18,1281370307.21206,1304046747.892124
2022-01-19,1272321725.2620597,1294934928.9921238
2022-01-20,1268524963.1120598,1291303820.392124
2022-01-21,1252563589.4620597,1275791931.1921241
2022-01-24,1250318266.3120599,1273768697.492124
2022-01-25,1242994360.1120598,1266747561.1921241
2022-01-26,1248967301.335671,1272586186.3921242
2022-02-07,1273107472.9140408,1297567166.4102743
2022-02-08,1303161916.564041,1328142623.6732116
2022-02-09,1311758796.764041,1336239808.3732116
2022-02-10,1316039619.1140409,1340213558.7232115
2022-02-11,1316774045.6640408,1341075124.6732113
2022-02-14,1299822476.764041,1324176565.4232116
2022-02-15,1294757459.8244643,1318615797.2030876
2022-02-16,1300764613.4744642,1324659693.4530876
2022-02-17,1306400981.2244642,1330490446.7030876
2022-02-18,1298244863.738282,1322109917.1397474
2022-02-21,1298201188.59828,1321928279.375506
2022-02-22,1286968992.743109,1310435686.5818624
2022-02-23,1292126520.1856174,1316306219.317581
2022-02-24,1272606215.7856176,1296887776.0675812
2022-02-25,1265672928.6628602,1290030099.2242744
2022-03-01,1288128364.5128603,1312635078.3742743
2022-03-02,1297929450.3628602,1321811885.0242743
2022-03-03,1293645817.8628602,1317757224.2742743
2022-03-04,1290954599.56286,1314943529.1742742
2022-03-07,1263688599.6628602,1288086501.8742743
2022-03-08,1256157025.5031874,1280284247.7167978
2022-03-09,1255514337.4549038,1279880537.7944617
2022-03-10,1282056522.505606,1305849313.3797011
2022-03-11,1277049091.2066915,1300561149.1985672
2022-03-14,1284302726.5115108,1307983407.2651145
2022-03-15,1288142502.1561456,1311975654.5379562
2022-03-16,1309020648.0571554,1333614908.8879561
2022-03-17,1318144815.8813767,1341722314.3879561
2022-03-18,1325803260.15405,1348511778.7379563
2022-03-21,1325546759.1040502,1348777603.8879564
2022-03-22,1330938192.5110114,1354584391.663038
2022-03-23,1351973559.748669,1376478906.4917805
2022-03-24,1352972056.920584,1377723577.584315
2022-03-25,1348463158.3717992,1372943321.7977903
2022-03-28,1347639567.4425209,1372463330.0809968
2022-03-29,1338189793.9031003,1362951202.4554775
2022-03-30,1356201590.6568105,1380678093.2648125
2022-03-31,1377161590.0314724,1401865485.1115627
2022-04-01,1380522549.1156056,1405602390.1342854
2022-04-06,1417527939.0970035,1442904960.9342854
2022-04-07,1395382133.6470037,1421850370.3342855
2022-04-08,1416662861.4637465,1442323100.2457674
2022-04-11,1419598053.908802,1445576708.923859
2022-04-12,1410917733.2605145,1437683939.4551282
2022-04-13,1420727511.6939116,1447295233.6807861
2022-04-14,1387364539.6744535,1412189154.2839496
2022-04-15,1379491728.7304976,1405349249.1339498
2022-04-18,1351370702.3957214,1378019570.7339497
2022-04-19,1349812708.8555913,1375417396.8027973
2022-04-20,1366037944.1960838,1392634292.7789834
2022-04-21,1345056887.0305185,1371066826.5115097
2022-04-22,1357381339.9293194,1384202926.4615097
2022-04-25,1340067397.9314828,1368190716.4397302
2022-04-26,1367406382.6314828,1396707503.0397303
2022-04-27,1351855201.6814828,1382006643.8397303
2022-04-28,1350359326.8814828,1380766334.5897303
2022-04-29,1359848380.1471264,1391650356.0397303
2022-05-03,1337236131.4313748,1369050374.9897304
2022-05-04,1326232400.6813748,1359037320.9397302
2022-05-05,1315978984.183493,1347365410.4308987
2022-05-06,1307994617.5977807,1337975163.430899
2022-05-09,1277204646.9977806,1306865540.9808989
2022-05-10,1283279446.1977806,1316326230.130899
2022-05-11,1285610262.5977807,1318966985.680899
2022-05-12,1258694561.1977806,1290419200.3308988
2022-05-13,1261695870.6856892,1294102493.8853004
2022-05-16,1261472485.5856893,1293742234.2353003
2022-05-17,1261515091.4856894,1293244797.6853004
2022-05-18,1299028448.135252,1330874034.5853002
2022-05-19,1278683125.3555477,1309783739.5353003
2022-05-20,1290248780.0555477,1322332783.1353004
2022-05-23,1291673302.6555479,1322714024.9853005
2022-05-24,1294283254.5555477,1323732464.5353003
2022-05-25,1308562163.7055478,1339194872.3853004
2022-05-26,1312886601.7555478,1341325173.9353004
2022-05-27,1324041940.7055478,1352856334.9853005
2022-05-30,1340661563.7939727,1368432082.253846
2022-05-31,1337000438.243973,1364708591.3538458
2022-06-01,1318277236.2439728,1348980755.303846
2022-06-02,1317488070.5439727,1347249081.6038458
2022-06-06,1321725329.343973,1351065216.803846
2022-06-07,1311664946.1939728,1341058433.053846
2022-06-08,1320785426.2012377,1349251199.003846
2022-06-09,1316887818.3512378,1344861737.1538458
2022-06-10,1305297292.1012378,1333667149.053846
2022-06-13,1288091062.6512377,1317138047.9038458
2022-06-14,1298287977.2120626,1327064708.0885046
2022-06-15,1297141597.5120625,1325424013.4260933
2022-06-16,1289834731.9620624,1319200650.0760932
2022-06-17,1279901021.9620624,1307752284.676093
2022-06-20,1265323282.5120625,1292348063.1260934
2022-06-21,1299698180.3120625,1326963874.5260932
2022-06-22,1289975133.2120626,1318185373.7760935
2022-06-23,1296811059.4620626,1324309539.3760934
2022-06-24,1312522797.2120624,1341345713.0760932
2022-06-27,1310852669.8620625,1339129763.7760932
2022-06-28,1314610569.3120625,1343793721.9260933
2022-06-29,1309224291.0120625,1337131426.7760932
2022-06-30,1283544259.0620627,1311980666.9260933
2022-07-01,1282391119.6620624,1311519895.176093
2022-07-04,1290780036.52529,1320947696.6260931
2022-07-05,1298594140.82529,1326644115.8760931
2022-07-06,1281803145.1252902,1309292226.6760933
2022-07-07,1279742238.0752902,1307214708.499124
2022-07-08,1273055363.27529,1300858899.2491238
2022-07-11,1259494153.17529,1285645475.199124
2022-07-12,1238245442.92529,1264994295.799124
2022-07-13,1267080485.92529,1293805677.449124
2022-07-14,1263233688.77529,1289452367.849124
2022-07-15,1244297537.77529,1270585656.849124
2022-07-18,1253329768.22529,1276641683.049124
2022-07-19,1245515769.02529,1267469566.399124
2022-07-20,1239505828.92529,1261767180.0581558
2022-07-21,1253041164.6532907,1275824251.0210857
2022-07-22,1253868371.3846629,1277927875.7868273
2022-07-25,1263577320.503445,1286014253.6469905
2022-07-26,1263634238.848269,1286309846.6469905
2022-07-27,1285341299.7482688,1308922176.5469904
2022-07-28,1293780957.3396256,1317104161.9969904
2022-07-29,1295013142.8396256,1317604295.9969904
2022-08-01,1301106174.7896256,1322982364.8969903
2022-08-02,1297954734.9896257,1319990284.1469905
2022-08-03,1291900903.2896256,1314906056.7469904
2022-08-04,1288774206.5396254,1313235955.6469903
2022-08-05,1304427468.5896256,1327107937.4969902
2022-08-08,1312630422.9896255,1336712415.0469904
2022-08-09,1327030618.9396255,1351260786.1969903
2022-08-10,1342267764.5896256,1366430538.4469905
2022-08-11,1370944592.5596254,1393972583.58699
2022-08-12,1376983216.998419,1399170278.1539757
2022-08-15,1375638555.50616,1397991386.6360807
2022-08-16,1371706718.7657816,1392883874.4499307
2022-08-17,1371990567.5157816,1393557368.2999306
2022-08-18,1366234152.2157815,1388444866.9999306
2022-08-19,1358400089.9157815,1380094285.5499306
2022-08-22,1357994725.4157815,1379436195.0499306
2022-08-23,1343098517.0125637,1364004354.9999306
2022-08-24,1340505071.4125638,1362567839.3232524
2022-08-25,1351710915.2125638,1373838630.7232523
2022-08-26,1354652448.0125637,1377134563.1732523
2022-08-29,1346762798.7125638,1368022494.6232524
2022-08-30,1347122392.5125637,1369211401.7232525
2022-08-31,1353264843.3125637,1376379175.1732523
2022-09-01,1335086236.4625638,1355930699.8732524
2022-09-02,1330799014.7125638,1351334207.0232525
2022-09-05,1341319023.6125636,1360916196.9732523
2022-09-06,1348954853.8625636,1369122034.1232524
2022-09-07,1330665781.0625637,1351517547.4232523
2022-09-08,1339967043.1125636,1361485195.5732524
2022-09-12,1349979719.7625637,1370846857.4232523
2022-09-13,1346517243.1125636,1366887781.2732522
2022-09-14,1330021889.0625637,1350955189.3232524
2022-09-15,1335045282.8125637,1356069508.5232525
2022-09-16,1341316988.0625637,1361691808.3232524
2022-09-19,1330697084.6625638,1350974545.4232526
2022-09-20,1332611622.0625637,1352803325.9232523
2022-09-21,1327752434.2125638,1348834929.7232523
2022-09-22,1311449113.9625638,1330426594.4732523
2022-09-23,1310193009.7125638,1330254090.1232524
2022-09-26,1303181952.9125638,1322128520.4732523
2022-09-27,1297575754.6625638,1316125065.2232525
2022-09-28,1295438157.0125637,1313844747.3732524
2022-09-29,1294767008.0125637,1313557170.2232523
